;Zustandsname;Flächenheizer oben;Flächenheizer unten;FIT PT100;Druck Formwerkzeug;Stempelposition;Stempelgeschwindigkeit
12:53:50.153000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.154000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.155000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.156000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.157000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.158000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.159000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.160000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.161000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.162000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.163000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.164000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.165000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.166000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.167000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.168000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.169000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.170000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.171000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.172000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.173000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.174000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.175000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.176000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.177000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.178000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.179000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.180000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.181000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.182000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.183000;S2: Bearbeitung Heizen;55.030;55.250;0.000;0.000;0.000;0.000
12:53:50.184000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.185000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.186000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.187000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.188000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.189000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.190000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.191000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.192000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.193000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.194000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.195000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.196000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.197000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.198000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.199000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.200000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.201000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.202000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.203000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.204000;S2: Bearbeitung Heizen;55.030;55.230;0.000;0.000;0.000;0.000
12:53:50.205000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.206000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.207000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.208000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.209000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.210000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.211000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.212000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.213000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.214000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.215000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.216000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.217000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.218000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.219000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.220000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.221000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.222000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.223000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.224000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.225000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.226000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.227000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.228000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.229000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.230000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.231000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.232000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.233000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.234000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.235000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.236000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.237000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.238000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.239000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.240000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.241000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.242000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.243000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.244000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.245000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.246000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.247000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.248000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.249000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.250000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.251000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.252000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.253000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.254000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.255000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.256000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.257000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.258000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.259000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.260000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.261000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.262000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.263000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.264000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.265000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.266000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.267000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.268000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.269000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.270000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.271000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.272000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.273000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.274000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.275000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.276000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.277000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.278000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.279000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.280000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.281000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.282000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.283000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.284000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.285000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.286000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.287000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.288000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.289000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.290000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.291000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.292000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.293000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.294000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.295000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.296000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.297000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.298000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.299000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.300000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.301000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.302000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.303000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.304000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.305000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.306000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.307000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.308000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.309000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.310000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.311000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.312000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.313000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.314000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.315000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.316000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.317000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.318000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.319000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.320000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.321000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.322000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.323000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.324000;S2: Bearbeitung Heizen;55.010;55.230;0.000;0.000;0.000;0.000
12:53:50.325000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.326000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.327000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.328000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.329000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.330000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.331000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.332000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.333000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.334000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.335000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.336000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.337000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.338000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.339000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.340000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.341000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.342000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.343000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.344000;S2: Bearbeitung Heizen;55.010;55.250;0.000;0.000;0.000;0.000
12:53:50.345000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.346000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.347000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.348000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.349000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.350000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.351000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.352000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.353000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.354000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.355000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.356000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.357000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.358000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.359000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.360000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.361000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.362000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.363000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.364000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.365000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.366000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.367000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.368000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.369000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.370000;S2: Bearbeitung Heizen;55.020;55.250;0.000;0.000;0.000;0.000
12:53:50.371000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.372000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.373000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.374000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.375000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.376000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.377000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.378000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.379000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.380000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.381000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.382000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.383000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.384000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.385000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.386000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.387000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.388000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.389000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.390000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.391000;S2: Bearbeitung Heizen;55.020;55.230;0.000;0.000;0.000;0.000
12:53:50.392000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.393000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.394000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.395000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.396000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.397000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.398000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.399000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.400000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.401000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.402000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.403000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.404000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.405000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.406000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.407000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.408000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.409000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.410000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.411000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.412000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.413000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.414000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.415000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.416000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.417000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.418000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.419000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.420000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.421000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.422000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.423000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.424000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.425000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.426000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.427000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.428000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.429000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.430000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.431000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.432000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.433000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.434000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.435000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.436000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.437000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.438000;S2: Bearbeitung Heizen;55.050;55.230;0.000;0.000;0.000;0.000
12:53:50.439000;S2: Bearbeitung Heizen;55.000;55.230;0.000;0.000;0.000;0.000
12:53:50.440000;S2: Bearbeitung Heizen;55.000;55.230;0.000;0.000;0.000;0.000
12:53:50.441000;S2: Bearbeitung Heizen;55.000;55.230;0.000;0.000;0.000;0.000
12:53:50.442000;S2: Bearbeitung Heizen;55.000;55.230;0.000;0.000;0.000;0.000
