;Zustandsname;Flächenheizer oben;Flächenheizer unten;FIT PT100;Druck Formwerkzeug;Stempelposition;Stempelgeschwindigkeit
09:22:23.801000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.802000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.803000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.804000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.805000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.806000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.807000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.808000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.809000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.810000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.811000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.812000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.813000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.814000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.815000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.816000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.817000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.818000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.819000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.820000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.821000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.822000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.823000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.824000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.825000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.826000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.827000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.828000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.829000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.830000;S2: Bearbeitung Heizen;100.170;99.940;0.000;0.000;0.000;0.000
09:22:23.831000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.832000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.833000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.834000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.835000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.836000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.837000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.838000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.839000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.840000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.841000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.842000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.843000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.844000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.845000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.846000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.847000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.848000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.849000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.850000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.851000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.852000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.853000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.854000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.855000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.856000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.857000;S2: Bearbeitung Heizen;100.180;99.940;0.000;0.000;0.000;0.000
09:22:23.858000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.859000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.860000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.861000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.862000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.863000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.864000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.865000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.866000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.867000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.868000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.869000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.870000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.871000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.872000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.873000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.874000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.875000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.876000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.877000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.878000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.879000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.880000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.881000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.882000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.883000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.884000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.885000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.886000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.887000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.888000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.889000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.890000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.891000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.892000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.893000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.894000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.895000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.896000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.897000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.898000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.899000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.900000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.901000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.902000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.903000;S2: Bearbeitung Heizen;100.180;99.950;0.000;0.000;0.000;0.000
09:22:23.904000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.905000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.906000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.907000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.908000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.909000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.910000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.911000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.912000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.913000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.914000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.915000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.916000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.917000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.918000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.919000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.920000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.921000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.922000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.923000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.924000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:23.925000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.926000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.927000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.928000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.929000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.930000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.931000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.932000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.933000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.934000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.935000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.936000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.937000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.938000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.939000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.940000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.941000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.942000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.943000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.944000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.945000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.946000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.947000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.948000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.949000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.950000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:23.951000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.952000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.953000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.954000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.955000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.956000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.957000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.958000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.959000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.960000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.961000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.962000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.963000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.964000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.965000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.966000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.967000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.968000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.969000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.970000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.971000;S2: Bearbeitung Heizen;100.170;99.920;0.000;0.000;0.000;0.000
09:22:23.972000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.973000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.974000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.975000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.976000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.977000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.978000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.979000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.980000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.981000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.982000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.983000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.984000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.985000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.986000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.987000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.988000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.989000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.990000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.991000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.992000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.993000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.994000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.995000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.996000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.997000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.998000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:23.999000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.001000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.002000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.003000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.004000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.005000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.006000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.007000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.008000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.009000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.010000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.011000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.012000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.013000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.014000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.015000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.016000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.017000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.018000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.019000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.020000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.021000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.022000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.023000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.024000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.025000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.026000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.027000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.028000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.029000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.030000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.031000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.032000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.033000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.034000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.035000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.036000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.037000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.038000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.039000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.040000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.041000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.042000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.043000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.044000;S2: Bearbeitung Heizen;100.180;99.920;0.000;0.000;0.000;0.000
09:22:24.045000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.046000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.047000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.048000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.049000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.050000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.051000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.052000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.053000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.054000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.055000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.056000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.057000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.058000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.059000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.060000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.061000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.062000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.063000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.064000;S2: Bearbeitung Heizen;100.180;99.930;0.000;0.000;0.000;0.000
09:22:24.065000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.066000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.067000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.068000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.069000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.070000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.071000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.072000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.073000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.074000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.075000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.076000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.077000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.078000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.079000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.080000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.081000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.082000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.083000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.084000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.085000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.086000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.087000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.088000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.089000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
09:22:24.090000;S2: Bearbeitung Heizen;100.170;99.930;0.000;0.000;0.000;0.000
