;Zustandsname;Flächenheizer oben;Flächenheizer unten;FIT PT100;Druck Formwerkzeug;Stempelposition;Stempelgeschwindigkeit
10:08:13.130000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.131000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.132000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.133000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.134000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.135000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.136000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.137000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.138000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.139000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.140000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.141000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.142000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.143000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.144000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.145000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.146000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.147000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.148000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.149000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.150000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.151000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.152000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.153000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.154000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.155000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.156000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.157000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.158000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.159000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.160000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.161000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.162000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.163000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.164000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.165000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.166000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.167000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.168000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.169000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.170000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.171000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.172000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.173000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.174000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.175000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.176000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.177000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.178000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.179000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.180000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.181000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.182000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.183000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.184000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.185000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.186000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.187000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.188000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.189000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.190000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.191000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.192000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.193000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.194000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.195000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.196000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.197000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.198000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.199000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.200000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.201000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.202000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.203000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.204000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.205000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.206000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.207000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.208000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.209000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.210000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.211000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.212000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.213000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.214000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.215000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.216000;S2: Bearbeitung Heizen;119.890;119.610;0.000;0.000;0.000;0.000
10:08:13.217000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.218000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.219000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.220000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.221000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.222000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.223000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.224000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.225000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.226000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.227000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.228000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.229000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.230000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.231000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.232000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.233000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.234000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.235000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.236000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.237000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.238000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.239000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.240000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.241000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.242000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.243000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.244000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.245000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.246000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.247000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.248000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.249000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.250000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.251000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.252000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.253000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.254000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.255000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.256000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.257000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.258000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.259000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.260000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.261000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.262000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.263000;S2: Bearbeitung Heizen;119.890;119.560;0.000;0.000;0.000;0.000
10:08:13.264000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.265000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.266000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.267000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.268000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.269000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.270000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.271000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.272000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.273000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.274000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.275000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.276000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.277000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.278000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.279000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.280000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.281000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.282000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.283000;S2: Bearbeitung Heizen;119.890;119.600;0.000;0.000;0.000;0.000
10:08:13.284000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.285000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.286000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.287000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.288000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.289000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.290000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.291000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.292000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.293000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.294000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.295000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.296000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.297000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.298000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.299000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.300000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.301000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.302000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.303000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.304000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.305000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.306000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.307000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.308000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.309000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.310000;S2: Bearbeitung Heizen;119.880;119.600;0.000;0.000;0.000;0.000
10:08:13.311000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.312000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.313000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.314000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.315000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.316000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.317000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.318000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.319000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.320000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.321000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.322000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.323000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.324000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.325000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.326000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.327000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.328000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.329000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.330000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.331000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.332000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.333000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.334000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.335000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.336000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.337000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.338000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.339000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.340000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.341000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.342000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.343000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.344000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.345000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.346000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.347000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.348000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.349000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.350000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.351000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.352000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.353000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.354000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.355000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.356000;S2: Bearbeitung Heizen;119.880;119.580;0.000;0.000;0.000;0.000
10:08:13.357000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.358000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.359000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.360000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.361000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.362000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.363000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.364000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.365000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.366000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.367000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.368000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.369000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.370000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.371000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.372000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.373000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.374000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.375000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.376000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.377000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.378000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.379000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.380000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.381000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.382000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.383000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.384000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.385000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.386000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.387000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.388000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.389000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.390000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.391000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.392000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.393000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.394000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.395000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.396000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.397000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.398000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.399000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.400000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.401000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.402000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.403000;S2: Bearbeitung Heizen;119.880;119.590;0.000;0.000;0.000;0.000
10:08:13.404000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.405000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.406000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.407000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.408000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.409000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.410000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.411000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.412000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.413000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.414000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.415000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.416000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.417000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.418000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
10:08:13.419000;S2: Bearbeitung Heizen;119.880;119.610;0.000;0.000;0.000;0.000
